"Data","Targa","Velocita","Limite","Multa"
2037-03-09,"OA824MD",133,70,500
2037-03-10,"BT524TV",129,90,148
2037-03-11,"PI387RY",67,90,0
2037-03-12,"BS380LN",48,70,0
2037-03-13,"LE229EG",122,50,500
2037-03-14,"BM726HW",86,70,148
2037-03-15,"XV857XQ",134,110,148
2037-03-16,"IB100VE",69,70,0
2037-03-17,"NP236XU",131,110,148
2037-03-18,"YT133MB",61,70,0
2037-03-19,"EZ068OK",138,130,36
2037-03-20,"FC996LN",117,50,500
2037-03-21,"DT957MX",124,90,148
2037-03-22,"OP947VE",62,110,0
2037-03-23,"SJ734SG",94,90,36
2037-03-24,"JU125UN",132,50,500
2037-03-25,"SZ220DR",74,130,0
2037-03-26,"HM539DQ",122,110,148
2037-03-27,"OL146FK",56,70,0
2037-03-28,"CY194ZH",143,90,370
2037-03-29,"GL327LN",102,110,0
2037-03-30,"IJ122AO",82,130,0
2037-03-31,"CY859MP",147,90,370
2037-04-01,"DH791RH",50,70,0
2037-04-02,"SN273RG",101,90,148
2037-04-03,"MX941UP",45,50,0
2037-04-04,"GW698ZE",120,50,500
2037-04-05,"LD942WW",63,70,0
2037-04-06,"GN223YD",56,130,0
2037-04-07,"WN741LJ",86,110,0
2037-04-08,"MF215BF",125,130,0
2037-04-09,"GB034TG",144,70,500
2037-04-10,"PB654ZR",128,50,500
2037-04-11,"FD822XG",127,70,370
2037-04-12,"HF941TV",136,50,500
2037-04-13,"UG867OV",135,70,500
2037-04-14,"DL569PU",133,90,370
2037-04-15,"DJ999LK",138,90,370
2037-04-16,"IU186YO",120,110,36
2037-04-17,"RA666JQ",100,110,0
2037-04-18,"NC924BX",106,50,370
2037-04-19,"BC253SU",49,130,0
2037-04-20,"OE729GD",118,90,148
2037-04-21,"GU120XZ",86,90,0
2037-04-22,"LU515RS",142,50,500
2037-04-23,"CH337ZA",138,110,148
2037-04-24,"AC497IX",82,130,0
2037-04-25,"LX743RE",107,70,148
2037-04-26,"IJ523ZV",78,90,0
2037-04-27,"DD139RC",109,130,0
2037-04-28,"IL058JM",70,50,148
2037-04-29,"AC730RV",64,110,0
2037-04-30,"RE254PQ",91,50,370
2037-05-01,"QH797XB",72,70,36
2037-05-02,"IQ939PY",103,50,370
2037-05-03,"SK275FO",61,90,0
2037-05-04,"CZ388CX",73,110,0
2037-05-05,"GW742EY",144,110,148
2037-05-06,"XU724OT",85,110,0
2037-05-07,"LI920II",110,70,148
2037-05-08,"DI041NK",138,110,148
2037-05-09,"PI299HG",107,110,0
2037-05-10,"RL844WN",69,50,148
2037-05-11,"MM655SN",112,70,370
2037-05-12,"FC160CX",68,90,0
2037-05-13,"QB041JJ",41,70,0
2037-05-14,"VA034UA",127,90,148
2037-05-15,"CI403LA",73,90,0
2037-05-16,"SE331ZR",133,90,370
2037-05-17,"OT094PC",48,90,0
2037-05-18,"YR884VA",69,130,0
2037-05-19,"UQ925US",82,50,148
2037-05-20,"KN983DN",52,90,0
2037-05-21,"DI893OW",78,90,0
2037-05-22,"MI600DY",99,90,36
2037-05-23,"CL948OP",65,110,0
2037-05-24,"EA737PZ",63,50,148
2037-05-25,"CN483IJ",112,50,500
2037-05-26,"WG267WQ",57,70,0
2037-05-27,"CU055NV",95,70,148
2037-05-28,"NK228RY",132,70,500
2037-05-29,"LN280LU",107,70,148
2037-05-30,"SJ350PS",139,70,500
2037-05-31,"QY081GJ",139,90,370
2037-06-01,"DN127EA",145,130,148
2037-06-02,"VE595JW",63,90,0
2037-06-03,"KP202DQ",41,70,0
2037-06-04,"UI633WU",119,110,36
2037-06-05,"JE653RV",89,110,0
2037-06-06,"GU957GH",82,50,148
2037-06-07,"BT526RS",140,70,500
2037-06-08,"MG782ZO",110,110,0
2037-06-09,"XT708JN",80,70,36
2037-06-10,"ZW677DA",92,90,36
2037-06-11,"AF923EC",46,90,0
2037-06-12,"JR870HE",67,50,148
2037-06-13,"UK472HY",135,110,148
2037-06-14,"LE383MD",71,50,148
2037-06-15,"MS145DZ",105,110,0
2037-06-16,"NY425CS",50,70,0
2037-06-17,"KF129BG",131,50,500
2037-06-18,"OM255VC",111,130,0
2037-06-19,"YG120LY",123,90,148
2037-06-20,"RB183ZQ",50,70,0
2037-06-21,"IZ225YQ",76,50,148
2037-06-22,"XH875XH",120,110,36
2037-06-23,"PM327BF",138,50,500
2037-06-24,"ZK027OW",87,90,0
2037-06-25,"ZZ145ZI",99,50,370
2037-06-26,"TR335TW",50,110,0
2037-06-27,"VI857QX",114,130,0
2037-06-28,"MP754BZ",60,50,36
2037-06-29,"WJ688FO",145,70,500
2037-06-30,"HR527MT",105,70,148
2037-07-01,"IV328YV",47,70,0
2037-07-02,"IR527OL",138,90,370
2037-07-03,"GH991JL",74,130,0
2037-07-04,"BS028FI",68,130,0
2037-07-05,"FN013EM",123,90,148
2037-07-06,"AM259SB",110,130,0
2037-07-07,"LS811VU",72,50,148
2037-07-08,"EB542EC",135,50,500
2037-07-09,"HI419BO",44,130,0
2037-07-10,"XJ784CQ",140,50,500
2037-07-11,"TK393MX",52,50,36
2037-07-12,"QA637BU",135,130,36
2037-07-13,"II023QN",132,90,370
2037-07-14,"AN817LI",42,90,0
2037-07-15,"BP814TB",89,110,0
2037-07-16,"BN428RH",48,70,0
2037-07-17,"TS768HX",97,110,0
2037-07-18,"JX808EA",99,50,370
2037-07-19,"AO530ZX",105,130,0
2037-07-20,"PH538GI",112,110,36
2037-07-21,"UH000VE",145,90,370
2037-07-22,"HP466JT",104,50,370
2037-07-23,"HM313YK",74,130,0
2037-07-24,"BD583OM",139,130,36
2037-07-25,"GR266WN",94,110,0
2037-07-26,"OB552ND",80,110,0
2037-07-27,"GY812UV",136,90,370
2037-07-28,"PH511KO",72,50,148
2037-07-29,"LJ720UC",115,90,148
2037-07-30,"KA256JQ",147,90,370
2037-07-31,"AM293TN",61,90,0
2037-08-01,"AK036LD",133,130,36
2037-08-02,"MW384CK",46,90,0
2037-08-03,"TC710ZI",135,70,500
2037-08-04,"AA272IR",124,90,148
2037-08-05,"EJ107YL",43,130,0
2037-08-06,"BM507PV",89,130,0
2037-08-07,"SI853KS",147,110,148
2037-08-08,"TX061FV",122,130,0
2037-08-09,"AM642MG",98,70,148
2037-08-10,"QA315AW",56,130,0
2037-08-11,"DB895LT",130,70,370
2037-08-12,"VR619LT",142,50,500
2037-08-13,"DG280EC",91,50,370
2037-08-14,"VC974LT",106,90,148
2037-08-15,"NR115JB",137,90,370
2037-08-16,"YG421YK",131,70,500
2037-08-17,"TX348TZ",107,70,148
2037-08-18,"DT538NN",70,70,0
2037-08-19,"VS204QV",98,90,36
2037-08-20,"JK777QK",45,110,0
2037-08-21,"RE639FP",77,70,36
2037-08-22,"NP080IW",106,50,370
2037-08-23,"XW865FJ",150,130,148
2037-08-24,"AC766KD",45,130,0
2037-08-25,"ZK160WT",120,110,36
2037-08-26,"XY758AR",75,130,0
2037-08-27,"UB807TG",83,110,0
2037-08-28,"DI383NH",147,90,370
2037-08-29,"HU603AK",103,50,370
2037-08-30,"ZJ895UD",89,110,0
2037-08-31,"PR615DI",80,70,36
2037-09-01,"RF450LA",96,90,36
2037-09-02,"VT505BT",119,70,370
2037-09-03,"BM722NK",141,70,500
2037-09-04,"ZY773WP",42,50,0
2037-09-05,"NI639QP",91,130,0
2037-09-06,"AW501MN",73,90,0
2037-09-07,"HF221LV",125,70,370
2037-09-08,"DW473ZB",106,110,0
