"","CLIENTNUM","Attrition_Flag","Customer_Age","Gender","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Credit_Limit","Contacts_Count_12_mon","Total_Trans_Amt","Total_Trans_Ct"
"8136",771400608,"Existing Customer",56,"F","Graduate","Married","Unknown","Blue",44,8204,2,4727,76
"8137",708148158,"Existing Customer",39,"F","Unknown","Married","Unknown","Blue",21,1827,2,4207,86
"8138",720589008,"Existing Customer",47,"F","Doctorate","Unknown","Unknown","Blue",38,4072,2,4317,83
"8139",784795083,"Existing Customer",31,"F","High School","Divorced","Less than $40K","Blue",25,1984,3,4794,73
"8140",809844108,"Existing Customer",48,"M","Doctorate","Single","$60K - $80K","Blue",43,8086,1,4775,78
"8141",711521958,"Existing Customer",51,"F","Unknown","Single","Less than $40K","Blue",36,1588,2,4660,68
"8142",711833508,"Existing Customer",47,"M","High School","Single","$40K - $60K","Blue",27,1536,2,4643,89
"8143",713146683,"Existing Customer",35,"F","High School","Unknown","Unknown","Blue",36,4460,2,5473,79
"8144",716968683,"Existing Customer",46,"F","High School","Single","Unknown","Blue",38,11287,3,5157,72
"8145",716279508,"Attrited Customer",48,"M","College","Married","$80K - $120K","Blue",41,3430,3,2639,46
"8146",771336783,"Existing Customer",51,"F","High School","Single","Less than $40K","Blue",38,1759,2,4351,81
"8147",717502083,"Attrited Customer",41,"M","Doctorate","Single","$120K +","Blue",28,6314,3,2718,44
"8148",714843483,"Existing Customer",57,"F","Uneducated","Single","Unknown","Blue",48,7176,2,5063,83
"8149",709745508,"Attrited Customer",58,"F","Unknown","Divorced","$40K - $60K","Blue",47,2295,3,2140,40
"8150",711382458,"Attrited Customer",43,"M","Graduate","Married","$60K - $80K","Blue",38,1438.3,5,2389,49
"8151",712190358,"Existing Customer",48,"F","Uneducated","Married","Less than $40K","Blue",29,1843,2,5199,73
"8152",788805858,"Existing Customer",49,"M","College","Divorced","$40K - $60K","Blue",31,2181,1,4997,89
"8153",709102458,"Attrited Customer",47,"M","High School","Single","$80K - $120K","Blue",36,4754,5,2607,41
"8154",712533708,"Existing Customer",43,"M","High School","Single","$80K - $120K","Blue",36,11247,2,4894,85
"8155",720326733,"Existing Customer",55,"M","Graduate","Single","$120K +","Blue",47,16258,1,3761,58
"8156",713605908,"Existing Customer",49,"M","Graduate","Married","$120K +","Blue",37,34516,1,3863,69
"8157",711598533,"Existing Customer",43,"M","High School","Married","$60K - $80K","Blue",36,4255,3,3607,75
"8158",795855258,"Existing Customer",48,"F","College","Single","Less than $40K","Blue",42,1438.3,2,5045,82
"8159",826783233,"Existing Customer",57,"F","High School","Single","Less than $40K","Blue",53,3029,2,4750,89
"8160",789228108,"Existing Customer",56,"F","Graduate","Single","Unknown","Blue",45,9091,3,4378,86
"8161",785230083,"Existing Customer",50,"M","Uneducated","Single","$60K - $80K","Blue",44,3318,1,4905,80
"8162",807946833,"Attrited Customer",44,"F","Graduate","Single","Less than $40K","Blue",39,1791,3,2771,36
"8163",711011508,"Existing Customer",43,"F","Graduate","Single","Less than $40K","Blue",35,1620,2,4387,91
"8164",718632933,"Existing Customer",58,"F","College","Single","Less than $40K","Blue",46,1552,1,4731,71
"8165",717284133,"Existing Customer",53,"F","High School","Married","Less than $40K","Blue",41,3472,3,4520,84
"8166",711701058,"Existing Customer",48,"F","Graduate","Married","Less than $40K","Silver",36,10973,3,4892,94
"8167",712228458,"Existing Customer",50,"M","Unknown","Unknown","$120K +","Blue",32,25645,1,4302,63
"8168",717146208,"Attrited Customer",59,"F","Graduate","Single","Less than $40K","Blue",51,4257,4,2828,50
"8169",719028783,"Existing Customer",42,"F","Graduate","Married","Less than $40K","Blue",29,3422,3,4486,74
"8170",713274183,"Existing Customer",45,"F","Graduate","Single","Less than $40K","Blue",35,4977,3,4182,85
"8171",789218433,"Existing Customer",33,"F","Unknown","Married","$40K - $60K","Blue",22,1438.3,2,4528,86
"8172",790139583,"Existing Customer",39,"F","Graduate","Divorced","Less than $40K","Blue",32,1438.3,1,4386,64
"8173",720218658,"Existing Customer",40,"F","Unknown","Married","Unknown","Blue",26,3369,1,4501,96
"8174",747074058,"Existing Customer",47,"F","Unknown","Single","Unknown","Blue",40,7114,0,4758,81
"8175",719170683,"Existing Customer",38,"M","Unknown","Single","$80K - $120K","Blue",29,10972,3,4401,73
"8176",708753633,"Existing Customer",45,"F","Doctorate","Married","$40K - $60K","Blue",32,1438.3,1,4462,77
"8177",710780883,"Existing Customer",48,"F","Uneducated","Single","$40K - $60K","Blue",38,2446,3,4610,78
"8178",785237958,"Attrited Customer",45,"M","College","Married","$60K - $80K","Blue",39,3439,3,2661,35
"8179",711333933,"Existing Customer",56,"F","Post-Graduate","Single","$40K - $60K","Blue",36,3005,1,4586,72
"8180",710797833,"Existing Customer",50,"F","Graduate","Married","Less than $40K","Blue",30,2033,2,4360,95
"8181",720154533,"Existing Customer",53,"F","Graduate","Unknown","Less than $40K","Blue",39,2415,2,5063,78
"8182",719123958,"Attrited Customer",40,"M","Unknown","Divorced","$60K - $80K","Blue",27,5051,3,2137,45
"8183",780942633,"Existing Customer",49,"M","High School","Married","Unknown","Blue",32,3519,3,3552,68
"8184",720034983,"Existing Customer",26,"M","Unknown","Unknown","Less than $40K","Silver",13,10254,1,4258,68
"8185",717307158,"Existing Customer",48,"F","Unknown","Single","Less than $40K","Blue",36,1853,3,5331,79
"8186",708876183,"Existing Customer",51,"M","High School","Single","$60K - $80K","Silver",43,28673,2,3722,69
"8187",712660308,"Attrited Customer",44,"F","High School","Single","Less than $40K","Blue",36,1895,3,2472,40
"8188",715958583,"Existing Customer",56,"F","High School","Married","Less than $40K","Blue",43,2041,2,3588,63
"8189",771546708,"Existing Customer",46,"F","Graduate","Single","Less than $40K","Blue",34,1438.3,1,5013,81
"8190",711252258,"Existing Customer",54,"F","High School","Single","Less than $40K","Blue",36,1572,2,4148,54
"8191",772585008,"Existing Customer",48,"F","High School","Married","Unknown","Blue",38,3187,1,5111,90
"8192",751143858,"Existing Customer",59,"F","High School","Single","Unknown","Blue",52,7427,1,4636,91
"8193",708824958,"Existing Customer",50,"F","High School","Single","Less than $40K","Blue",42,1460,2,4265,63
"8194",819612933,"Existing Customer",52,"M","Graduate","Single","$80K - $120K","Blue",47,25410,3,5472,70
"8195",712804383,"Existing Customer",56,"F","College","Married","Less than $40K","Blue",38,2143,2,4684,82
"8196",790149483,"Existing Customer",42,"M","Uneducated","Single","$40K - $60K","Blue",35,8566,3,4195,89
"8197",712121508,"Existing Customer",43,"M","Uneducated","Single","$60K - $80K","Blue",30,1438.3,0,5200,89
"8198",778853358,"Existing Customer",59,"F","College","Single","Less than $40K","Blue",40,3297,3,4783,91
"8199",716512383,"Existing Customer",39,"F","High School","Married","Less than $40K","Blue",36,2816,1,4817,87
"8200",823548858,"Attrited Customer",53,"F","Graduate","Married","Unknown","Blue",49,10533,4,2585,48
"8201",712144158,"Attrited Customer",53,"F","Graduate","Single","Less than $40K","Blue",48,2370,3,2164,45
"8202",824560758,"Attrited Customer",35,"F","Graduate","Single","Less than $40K","Blue",31,1678,4,2475,61
"8203",757710783,"Attrited Customer",36,"F","Graduate","Married","Less than $40K","Blue",29,1493,3,2516,63
"8204",713081583,"Existing Customer",51,"F","Unknown","Married","Less than $40K","Blue",32,2350,3,4647,86
"8205",710481333,"Attrited Customer",50,"F","High School","Married","Less than $40K","Blue",36,2690,5,2272,57
"8206",721060083,"Existing Customer",42,"F","College","Married","Unknown","Blue",27,7226,1,4653,71
"8207",713759583,"Existing Customer",54,"F","High School","Married","Less than $40K","Blue",36,3173,1,4883,71
"8208",717547383,"Existing Customer",43,"F","Graduate","Married","Less than $40K","Blue",32,2890,1,4233,77
"8209",711683358,"Attrited Customer",46,"F","High School","Unknown","Less than $40K","Blue",41,3313,4,2135,44
"8210",710044308,"Existing Customer",40,"F","Graduate","Single","$40K - $60K","Blue",27,2625,2,2480,47
"8211",713101383,"Existing Customer",44,"F","Unknown","Married","$40K - $60K","Blue",36,1834,1,5402,87
"8212",757685733,"Existing Customer",43,"F","Graduate","Single","Less than $40K","Blue",36,3226,2,5066,75
"8213",717823383,"Existing Customer",56,"M","Unknown","Married","$60K - $80K","Blue",47,3426,3,4268,81
"8214",796029483,"Existing Customer",49,"F","Graduate","Married","Less than $40K","Blue",43,2174,2,3890,78
"8215",710099358,"Existing Customer",60,"F","Unknown","Single","$40K - $60K","Blue",36,3959,1,4935,92
"8216",713872008,"Existing Customer",49,"F","High School","Married","Less than $40K","Blue",42,2215,1,4656,72
"8217",788802483,"Existing Customer",47,"F","Uneducated","Unknown","Less than $40K","Blue",29,2814,3,4766,87
"8218",817988433,"Existing Customer",56,"M","Unknown","Single","$60K - $80K","Blue",51,6941,2,4097,78
"8219",823554783,"Existing Customer",44,"F","College","Single","Unknown","Blue",40,3269,3,5022,85
"8220",710643183,"Existing Customer",42,"F","High School","Single","Less than $40K","Blue",23,3172,3,4163,83
"8221",779859558,"Attrited Customer",54,"F","High School","Married","Less than $40K","Blue",38,2452,4,2398,29
"8222",798238008,"Existing Customer",36,"F","Uneducated","Married","Less than $40K","Blue",30,5070,2,4644,85
"8223",811974483,"Existing Customer",56,"M","Graduate","Single","$40K - $60K","Blue",51,1466,1,5110,86
"8224",778471758,"Existing Customer",52,"F","Graduate","Married","Less than $40K","Blue",37,2427,3,4663,85
"8225",718513233,"Existing Customer",59,"M","Graduate","Single","$120K +","Blue",48,17999,3,4740,78
"8226",718147233,"Existing Customer",44,"F","High School","Married","$40K - $60K","Blue",31,4553,3,4999,95
"8227",713700258,"Existing Customer",55,"F","Post-Graduate","Married","Unknown","Blue",42,2953,3,4644,79
"8228",780670083,"Attrited Customer",39,"F","Unknown","Unknown","$40K - $60K","Blue",28,4363,3,2596,48
"8229",711438033,"Existing Customer",57,"F","Graduate","Married","Less than $40K","Blue",45,1894,2,5750,73
"8230",712253058,"Existing Customer",48,"F","High School","Married","Less than $40K","Blue",40,2097,1,4189,83
"8231",713519508,"Existing Customer",47,"M","High School","Divorced","$60K - $80K","Blue",36,1983,1,5065,80
"8232",789992733,"Existing Customer",50,"F","Unknown","Unknown","Less than $40K","Blue",42,2210,2,4937,75
"8233",710110683,"Existing Customer",52,"M","College","Married","$60K - $80K","Blue",36,7879,3,4844,83
"8234",720260433,"Existing Customer",46,"F","High School","Married","$40K - $60K","Blue",34,3336,2,5577,95
"8235",714148758,"Existing Customer",34,"F","Post-Graduate","Married","Less than $40K","Blue",27,1726,3,5228,68
"8236",715522233,"Existing Customer",45,"F","Doctorate","Single","Less than $40K","Blue",27,2917,3,4878,92
"8237",712790358,"Attrited Customer",39,"F","Uneducated","Married","Unknown","Blue",30,3023,4,2219,44
"8238",714943233,"Existing Customer",49,"M","Doctorate","Married","$40K - $60K","Blue",31,1915,2,3911,80
"8239",789579033,"Existing Customer",43,"M","Graduate","Unknown","$40K - $60K","Blue",36,4878,3,5021,84
"8240",708952758,"Existing Customer",41,"F","College","Married","Less than $40K","Blue",35,2066,2,4887,76
"8241",721374033,"Existing Customer",53,"F","High School","Married","$40K - $60K","Blue",39,2164,3,4341,69
"8242",808891983,"Existing Customer",42,"F","Graduate","Unknown","Less than $40K","Blue",37,6250,2,4042,60
"8243",794516508,"Existing Customer",43,"F","High School","Married","Less than $40K","Blue",24,1484,1,4838,81
"8244",714032883,"Existing Customer",45,"M","College","Unknown","$40K - $60K","Blue",36,4718,1,4598,80
"8245",778722033,"Existing Customer",44,"F","Uneducated","Married","Less than $40K","Blue",28,2275,0,5626,77
"8246",823578483,"Existing Customer",44,"F","High School","Single","Less than $40K","Blue",40,1438.3,2,4429,78
"8247",715148658,"Existing Customer",51,"F","Graduate","Married","Less than $40K","Blue",43,3683,3,4684,86
"8248",709669533,"Existing Customer",38,"F","High School","Divorced","Less than $40K","Blue",30,2722,2,4488,88
"8249",787467858,"Existing Customer",43,"M","High School","Married","$80K - $120K","Silver",30,34516,3,4081,54
"8250",708671733,"Existing Customer",48,"M","Graduate","Married","$60K - $80K","Blue",36,2072,3,4091,71
"8251",709790058,"Existing Customer",53,"M","Graduate","Married","$120K +","Blue",40,6383,3,4985,87
"8252",712714008,"Existing Customer",39,"F","Unknown","Married","$40K - $60K","Blue",28,2725,2,4714,81
"8253",715191258,"Existing Customer",47,"F","Unknown","Married","Unknown","Blue",41,2675,3,4138,64
"8254",757722708,"Existing Customer",42,"M","College","Married","$60K - $80K","Blue",35,1438.3,1,4246,83
"8255",718086783,"Existing Customer",50,"M","Uneducated","Married","$120K +","Blue",36,13478,1,4738,56
"8256",815253708,"Existing Customer",46,"F","High School","Divorced","Less than $40K","Blue",41,2841,2,4144,73
"8257",715083633,"Existing Customer",33,"F","Uneducated","Married","Less than $40K","Blue",23,1830,3,5271,76
"8258",792098883,"Existing Customer",37,"M","Doctorate","Single","$120K +","Blue",31,2360,3,3696,82
"8259",711873858,"Existing Customer",43,"M","High School","Married","$60K - $80K","Blue",35,3717,2,4667,91
"8260",713931258,"Attrited Customer",56,"F","Graduate","Married","Less than $40K","Blue",45,1438.3,4,1988,42
"8261",787591008,"Existing Customer",42,"M","Uneducated","Divorced","$60K - $80K","Blue",34,2289,1,4955,83
"8262",801518958,"Existing Customer",56,"F","Graduate","Married","Unknown","Blue",50,5338,3,4139,69
"8263",713068833,"Existing Customer",44,"F","Uneducated","Single","Less than $40K","Blue",32,1438.3,1,4687,85
"8264",710566533,"Existing Customer",40,"M","Unknown","Married","$60K - $80K","Blue",27,2276,3,4159,67
"8265",789151983,"Existing Customer",43,"F","Graduate","Unknown","$40K - $60K","Blue",31,4091,3,5244,87
"8266",766673433,"Existing Customer",45,"M","Unknown","Married","$80K - $120K","Blue",38,3798,3,4512,80
"8267",807589908,"Existing Customer",47,"F","Unknown","Married","Less than $40K","Blue",42,1778,1,4189,80
"8268",708190158,"Attrited Customer",38,"F","High School","Single","Less than $40K","Blue",26,2920,0,2750,41
"8269",784895358,"Attrited Customer",49,"F","Graduate","Married","Less than $40K","Blue",43,1938,3,2870,49
"8270",710090133,"Existing Customer",62,"F","College","Divorced","Less than $40K","Blue",51,4049,3,3908,80
"8271",799242033,"Existing Customer",45,"M","Doctorate","Married","$80K - $120K","Blue",39,1438.3,2,4598,86
"8272",719377383,"Existing Customer",40,"M","College","Single","$60K - $80K","Blue",28,10880,3,4957,90
"8273",710371683,"Existing Customer",51,"M","Doctorate","Married","$60K - $80K","Blue",36,3451,2,4097,67
"8274",719926683,"Existing Customer",41,"M","High School","Divorced","$60K - $80K","Blue",33,20749,2,4754,77
"8275",793597833,"Existing Customer",49,"F","Post-Graduate","Single","Less than $40K","Blue",43,2481,1,4466,69
"8276",713739708,"Existing Customer",61,"M","High School","Single","$60K - $80K","Blue",53,2415,3,4479,71
"8277",709389558,"Existing Customer",33,"F","College","Single","Less than $40K","Blue",36,1438.3,0,4641,85
"8278",811907583,"Existing Customer",45,"F","Uneducated","Single","Unknown","Blue",40,7600,2,4240,67
"8279",709087983,"Existing Customer",35,"F","Doctorate","Single","Less than $40K","Blue",27,1438.3,3,5020,94
"8280",712774908,"Existing Customer",41,"F","High School","Married","Less than $40K","Blue",29,2601,2,5111,83
"8281",820639908,"Existing Customer",48,"F","High School","Married","Unknown","Blue",44,2625,1,4378,81
"8282",713497983,"Existing Customer",49,"M","High School","Single","$60K - $80K","Blue",36,5578,2,3459,53
"8283",713489358,"Existing Customer",52,"F","Graduate","Married","Less than $40K","Blue",40,3698,2,3763,82
"8284",711381183,"Existing Customer",51,"F","Unknown","Married","$40K - $60K","Blue",36,1438.3,2,4485,85
"8285",814989933,"Existing Customer",45,"F","College","Unknown","Less than $40K","Blue",40,1795,1,5575,73
"8286",711847833,"Existing Customer",42,"F","Graduate","Single","Less than $40K","Blue",32,1933,2,4833,71
"8287",772837083,"Existing Customer",41,"M","Graduate","Married","$120K +","Blue",32,27169,1,3906,87
"8288",713652783,"Existing Customer",30,"F","Unknown","Single","Less than $40K","Blue",36,2367,1,5568,90
"8289",719202708,"Existing Customer",54,"F","High School","Married","Less than $40K","Blue",36,5642,1,4633,84
"8290",714566133,"Existing Customer",60,"F","Graduate","Married","Less than $40K","Blue",36,3239,2,4621,91
"8291",717553683,"Existing Customer",52,"F","Unknown","Married","Less than $40K","Blue",36,3040,3,4608,61
"8292",814987983,"Existing Customer",37,"F","College","Single","$40K - $60K","Blue",32,3680,3,4835,77
"8293",789588933,"Existing Customer",44,"M","Graduate","Married","$60K - $80K","Blue",37,1787,1,3912,79
"8294",714317058,"Existing Customer",52,"M","Graduate","Married","$60K - $80K","Blue",36,4752,1,3946,63
"8295",772271508,"Attrited Customer",46,"F","Uneducated","Single","Unknown","Blue",35,1706,3,2320,42
