"id_spedizione","modalita_spedizione","valutazione_cliente","costo_prodotto","acquisti_precedenti","importanza_prodotto","genere","sconto_offerto","peso_grammi","consegna_puntuale"
10376,"Nave",3,216,2,"bassa","Maschio",4,5997,"No"
10377,"Nave",3,169,3,"bassa","Femmina",8,4613,"No"
10378,"Nave",3,165,2,"bassa","Maschio",2,5210,"No"
10379,"Nave",4,245,3,"media","Femmina",7,4480,"Si"
10380,"Nave",1,171,2,"bassa","Femmina",6,5719,"Si"
10381,"Nave",5,238,4,"media","Maschio",9,4086,"No"
10382,"Nave",2,265,3,"media","Femmina",1,5385,"No"
10383,"Nave",3,207,2,"media","Maschio",5,4286,"No"
10384,"Nave",4,257,3,"media","Maschio",10,4670,"Si"
10385,"Nave",4,252,2,"alta","Maschio",9,4278,"No"
10386,"Strada",5,272,2,"bassa","Femmina",4,5342,"No"
10387,"Strada",2,180,6,"media","Maschio",3,5780,"Si"
10388,"Strada",1,217,2,"bassa","Femmina",9,4345,"No"
10389,"Strada",1,149,3,"media","Femmina",9,5952,"Si"
10390,"Strada",5,185,2,"bassa","Maschio",6,4610,"No"
10391,"Strada",2,222,3,"media","Maschio",10,5644,"Si"
10392,"Strada",3,180,3,"media","Maschio",4,5471,"No"
10393,"Strada",2,156,3,"media","Maschio",1,4097,"Si"
10394,"Strada",5,241,3,"media","Maschio",10,5099,"Si"
10395,"Strada",1,170,10,"media","Femmina",3,5211,"Si"
10396,"Strada",2,286,6,"alta","Femmina",1,5035,"Si"
10397,"Strada",4,232,5,"media","Maschio",7,5653,"Si"
10398,"Strada",2,171,3,"bassa","Maschio",6,4656,"Si"
10399,"Strada",4,146,10,"bassa","Femmina",3,4152,"Si"
10400,"Strada",2,189,10,"media","Femmina",5,5470,"No"
10401,"Strada",1,235,3,"alta","Maschio",8,4522,"Si"
10402,"Strada",2,187,3,"alta","Femmina",5,4897,"Si"
10403,"Strada",5,166,3,"alta","Femmina",5,5206,"No"
10404,"Strada",4,264,6,"media","Femmina",6,1748,"Si"
10405,"Strada",3,243,6,"bassa","Femmina",1,1856,"No"
10406,"Strada",2,245,5,"bassa","Femmina",9,1466,"No"
10407,"Strada",5,239,6,"bassa","Femmina",1,1984,"No"
10408,"Aereo",3,248,5,"bassa","Maschio",3,1093,"No"
10409,"Aereo",4,268,4,"bassa","Maschio",9,1793,"No"
10410,"Aereo",2,271,4,"bassa","Femmina",2,1893,"Si"
10411,"Aereo",3,233,5,"bassa","Maschio",2,1079,"No"
10412,"Aereo",1,245,5,"bassa","Femmina",7,1092,"No"
10413,"Aereo",5,248,5,"media","Maschio",8,1881,"Si"
10414,"Aereo",1,234,5,"media","Maschio",2,1030,"Si"
10415,"Aereo",5,259,5,"media","Maschio",2,1066,"Si"
10416,"Aereo",4,259,6,"bassa","Maschio",1,1206,"Si"
10417,"Aereo",2,263,6,"bassa","Femmina",6,1511,"Si"
10418,"Aereo",1,158,5,"bassa","Maschio",9,1537,"Si"
10419,"Aereo",3,270,5,"bassa","Femmina",1,1568,"Si"
10420,"Aereo",1,238,4,"media","Femmina",4,4780,"No"
10421,"Aereo",1,265,3,"media","Maschio",3,5177,"No"
10422,"Aereo",3,207,2,"media","Maschio",4,5227,"Si"
10423,"Aereo",2,257,3,"media","Maschio",9,5236,"No"
10424,"Aereo",3,252,2,"alta","Maschio",1,5707,"Si"
10425,"Aereo",5,272,2,"bassa","Maschio",1,4883,"Si"
10426,"Aereo",4,180,6,"media","Femmina",3,5605,"No"
10427,"Aereo",4,217,2,"bassa","Maschio",2,5469,"Si"
10428,"Aereo",4,149,3,"media","Femmina",3,4540,"No"
10429,"Aereo",5,185,2,"bassa","Femmina",4,5428,"No"
10430,"Nave",4,222,3,"media","Maschio",8,5559,"Si"
10431,"Nave",2,180,3,"media","Maschio",6,4417,"No"
10432,"Nave",2,156,3,"media","Maschio",5,4946,"Si"
10433,"Nave",3,241,3,"media","Femmina",10,5275,"Si"
10434,"Nave",2,170,10,"media","Femmina",4,4696,"Si"
10435,"Nave",5,286,6,"alta","Maschio",8,4777,"No"
10436,"Nave",3,232,5,"media","Maschio",10,5580,"No"
10437,"Nave",4,171,3,"bassa","Femmina",1,5011,"No"
10438,"Nave",4,146,10,"bassa","Maschio",1,4351,"No"
10439,"Nave",1,189,10,"media","Femmina",2,4505,"Si"
10440,"Nave",5,235,3,"alta","Femmina",10,5775,"Si"
10441,"Nave",4,187,3,"alta","Maschio",6,4567,"No"
10442,"Nave",4,166,3,"alta","Maschio",6,4247,"No"
10443,"Nave",3,264,6,"media","Femmina",7,1178,"Si"
10444,"Nave",3,243,6,"bassa","Femmina",10,1078,"Si"
10445,"Nave",2,245,5,"bassa","Maschio",8,1528,"No"
10446,"Nave",5,239,6,"bassa","Maschio",9,1417,"Si"
10447,"Nave",5,248,5,"bassa","Femmina",6,1754,"No"
10448,"Nave",5,268,4,"bassa","Maschio",7,1600,"Si"
10449,"Nave",4,271,4,"bassa","Femmina",6,1091,"No"
10450,"Nave",3,233,5,"bassa","Maschio",5,1799,"Si"
10451,"Nave",1,245,5,"bassa","Maschio",7,1038,"No"
10452,"Nave",5,248,5,"media","Femmina",1,1945,"Si"
10453,"Nave",5,234,5,"media","Maschio",9,1812,"No"
10454,"Nave",3,259,5,"media","Maschio",2,1574,"No"
10455,"Nave",5,259,6,"bassa","Maschio",5,1382,"Si"
10456,"Nave",1,263,6,"bassa","Femmina",3,1665,"Si"
10457,"Nave",4,217,6,"media","Maschio",6,1483,"Si"
10458,"Nave",3,242,6,"bassa","Maschio",5,1411,"No"
10459,"Nave",4,255,6,"bassa","Femmina",2,1430,"Si"
10460,"Nave",3,277,3,"media","Femmina",1,1738,"No"
10461,"Nave",2,267,5,"bassa","Maschio",3,1933,"Si"
10462,"Nave",4,260,5,"bassa","Maschio",5,1370,"No"
10463,"Nave",5,259,5,"bassa","Femmina",9,1951,"Si"
10464,"Nave",5,257,5,"media","Femmina",6,1101,"No"
10465,"Nave",1,228,5,"bassa","Femmina",2,1950,"Si"
10466,"Nave",1,255,6,"bassa","Femmina",3,1014,"No"
10467,"Nave",5,262,6,"bassa","Maschio",10,1816,"Si"
10468,"Nave",1,262,5,"media","Maschio",4,1196,"No"
10469,"Nave",1,241,5,"bassa","Maschio",4,1348,"Si"
10470,"Nave",2,262,6,"media","Femmina",4,1644,"Si"
10471,"Nave",2,263,6,"media","Femmina",4,1644,"No"
10472,"Nave",3,233,5,"bassa","Maschio",4,1668,"No"
10473,"Nave",3,221,5,"bassa","Femmina",8,1109,"No"
10474,"Nave",5,254,5,"bassa","Maschio",7,1967,"No"
10475,"Nave",4,236,4,"media","Maschio",2,1016,"No"
10476,"Nave",1,258,5,"alta","Femmina",9,1856,"Si"
10477,"Nave",2,223,5,"media","Femmina",8,1559,"Si"
10478,"Nave",1,248,5,"bassa","Maschio",3,1642,"Si"
10479,"Nave",1,204,4,"bassa","Femmina",3,1667,"No"
10480,"Nave",1,276,5,"bassa","Femmina",2,1246,"No"
10481,"Nave",4,241,5,"media","Maschio",1,1924,"Si"
10482,"Nave",4,263,5,"bassa","Maschio",5,1181,"No"
10483,"Nave",2,265,5,"media","Femmina",5,1864,"No"
10484,"Nave",2,253,5,"media","Femmina",3,1092,"No"
10485,"Nave",1,257,5,"alta","Femmina",2,1323,"No"
10486,"Nave",2,259,6,"media","Maschio",8,1096,"Si"
10487,"Nave",4,206,5,"media","Femmina",10,1680,"No"
10488,"Nave",2,254,5,"media","Femmina",4,1030,"No"
10489,"Nave",1,143,3,"media","Femmina",3,4907,"Si"
10490,"Nave",2,169,2,"bassa","Maschio",6,4033,"No"
10491,"Nave",1,194,4,"bassa","Femmina",8,4308,"No"
10492,"Nave",5,248,3,"bassa","Maschio",7,5853,"No"
10493,"Nave",1,153,3,"media","Maschio",5,5952,"No"
10494,"Nave",3,151,3,"bassa","Maschio",9,5082,"No"
10495,"Nave",4,148,3,"media","Maschio",7,4531,"No"
10496,"Nave",2,214,6,"media","Maschio",9,4736,"Si"
10497,"Nave",1,251,2,"bassa","Femmina",2,4839,"Si"
10498,"Nave",3,136,3,"bassa","Maschio",10,4933,"No"
10499,"Nave",4,247,3,"media","Maschio",8,5792,"No"
10500,"Nave",4,239,2,"bassa","Femmina",10,5674,"Si"
10501,"Nave",1,247,3,"bassa","Maschio",5,5636,"Si"
10502,"Nave",1,184,2,"alta","Femmina",3,4331,"No"
10503,"Nave",1,248,3,"media","Maschio",7,5588,"No"
10504,"Nave",5,244,3,"media","Maschio",7,4078,"Si"
10505,"Nave",2,252,3,"bassa","Maschio",7,5058,"No"
10506,"Nave",2,136,4,"bassa","Femmina",3,4190,"No"
10507,"Nave",5,200,4,"bassa","Femmina",1,4885,"No"
10508,"Nave",1,187,2,"bassa","Maschio",6,5448,"No"
10509,"Nave",2,222,2,"media","Maschio",10,5115,"Si"
10510,"Nave",4,247,2,"bassa","Maschio",2,4975,"Si"
10511,"Nave",2,195,2,"alta","Maschio",2,4669,"Si"
10512,"Nave",3,190,2,"bassa","Femmina",7,5834,"Si"
10513,"Nave",5,226,2,"bassa","Maschio",10,4706,"Si"
10514,"Nave",4,205,3,"bassa","Femmina",7,4490,"No"
10515,"Nave",1,225,3,"media","Maschio",9,4242,"Si"
10516,"Nave",3,275,3,"media","Maschio",10,4183,"Si"
10517,"Nave",4,154,2,"alta","Femmina",2,4998,"No"
10518,"Nave",5,141,3,"bassa","Maschio",4,4534,"No"
10519,"Nave",2,198,2,"media","Maschio",8,5889,"No"
10520,"Nave",3,263,2,"bassa","Maschio",9,4210,"No"
10521,"Nave",4,184,3,"media","Femmina",9,4500,"No"
10522,"Nave",2,221,2,"media","Maschio",9,4466,"No"
10523,"Strada",5,259,3,"media","Maschio",7,4480,"Si"
10524,"Strada",4,238,4,"alta","Maschio",1,5702,"Si"
10525,"Strada",5,188,3,"alta","Femmina",6,4234,"Si"
10526,"Strada",2,164,2,"media","Femmina",3,4666,"No"
10527,"Strada",1,204,6,"bassa","Maschio",1,4943,"No"
10528,"Strada",5,237,3,"media","Maschio",5,4285,"Si"
10529,"Strada",1,235,6,"media","Maschio",3,5591,"No"
10530,"Strada",2,235,2,"media","Femmina",9,5116,"No"
10531,"Strada",5,263,3,"media","Maschio",4,4081,"Si"
10532,"Strada",4,236,4,"media","Maschio",6,4457,"No"
10533,"Strada",2,146,2,"bassa","Maschio",2,4075,"No"
10534,"Strada",2,188,3,"media","Maschio",8,5709,"No"
10535,"Strada",1,152,3,"media","Femmina",3,5981,"No"
10536,"Strada",1,211,3,"media","Femmina",7,4083,"Si"
10537,"Strada",3,195,3,"bassa","Maschio",1,4236,"Si"
10538,"Strada",4,180,4,"media","Femmina",7,5609,"Si"
10539,"Strada",2,213,6,"media","Maschio",9,5418,"Si"
10540,"Strada",1,171,3,"media","Maschio",10,5971,"No"
10541,"Strada",5,253,4,"media","Femmina",5,4761,"Si"
10542,"Strada",4,228,4,"bassa","Femmina",8,4831,"Si"
10543,"Strada",4,158,2,"bassa","Maschio",8,4086,"No"
10544,"Strada",5,158,3,"bassa","Maschio",10,4861,"No"
10545,"Aereo",1,195,2,"bassa","Femmina",3,4165,"No"
10546,"Aereo",1,202,4,"bassa","Femmina",2,5748,"No"
10547,"Aereo",4,209,3,"media","Maschio",7,4717,"Si"
10548,"Aereo",5,156,5,"media","Maschio",7,5780,"No"
10549,"Aereo",4,199,3,"media","Maschio",10,4925,"Si"
10550,"Aereo",2,205,5,"alta","Maschio",6,4756,"No"
10551,"Aereo",3,165,4,"bassa","Femmina",10,5965,"No"
10552,"Aereo",3,119,2,"bassa","Maschio",8,5290,"Si"
10553,"Aereo",1,185,2,"media","Femmina",9,4316,"No"
10554,"Aereo",3,178,5,"bassa","Femmina",5,4567,"No"
10555,"Aereo",3,248,3,"media","Femmina",5,4667,"No"
10556,"Aereo",5,190,3,"media","Maschio",4,5069,"No"
10557,"Aereo",1,227,3,"alta","Maschio",8,4795,"No"
10558,"Aereo",2,255,5,"bassa","Femmina",6,4053,"No"
10559,"Aereo",5,214,2,"media","Femmina",4,4077,"Si"
10560,"Aereo",5,134,3,"media","Maschio",3,5000,"Si"
10561,"Aereo",4,216,3,"bassa","Femmina",3,5817,"No"
10562,"Aereo",4,183,2,"bassa","Maschio",5,5335,"Si"
10563,"Aereo",5,190,5,"alta","Femmina",7,4457,"No"
10564,"Aereo",5,219,2,"bassa","Maschio",4,4197,"Si"
10565,"Aereo",2,207,2,"media","Femmina",10,4070,"Si"
10566,"Aereo",4,135,4,"media","Maschio",4,4541,"No"
10567,"Nave",4,254,2,"media","Maschio",2,5957,"No"
10568,"Nave",5,233,4,"bassa","Femmina",9,4541,"No"
10569,"Nave",4,233,3,"bassa","Femmina",5,5421,"No"
10570,"Nave",4,156,2,"bassa","Femmina",5,5216,"No"
10571,"Nave",1,262,2,"media","Maschio",4,5761,"No"
10572,"Nave",1,201,3,"media","Femmina",8,4315,"No"
10573,"Nave",1,208,2,"bassa","Femmina",9,4887,"No"
10574,"Nave",1,174,3,"bassa","Femmina",9,4380,"Si"
10575,"Nave",2,144,4,"media","Maschio",8,4867,"Si"
10576,"Nave",3,184,3,"bassa","Femmina",5,4712,"Si"
10577,"Nave",5,196,3,"bassa","Femmina",5,4891,"No"
10578,"Nave",3,251,4,"bassa","Maschio",10,4889,"Si"
10579,"Nave",4,160,3,"bassa","Maschio",1,4770,"No"
10580,"Nave",2,176,4,"bassa","Maschio",10,5532,"No"
10581,"Nave",1,235,3,"bassa","Femmina",9,5735,"No"
10582,"Nave",2,152,4,"media","Femmina",3,4006,"No"
10583,"Nave",3,184,4,"bassa","Maschio",4,4030,"Si"
10584,"Nave",2,209,2,"bassa","Maschio",5,5713,"No"
10585,"Nave",5,187,3,"media","Femmina",5,4613,"No"
10586,"Nave",4,160,5,"bassa","Maschio",6,4055,"No"
10587,"Nave",2,258,3,"bassa","Femmina",5,5393,"Si"
10588,"Nave",5,166,3,"media","Femmina",9,5275,"Si"
10589,"Nave",1,193,3,"bassa","Femmina",3,5919,"No"
10590,"Nave",2,167,2,"bassa","Maschio",3,4722,"Si"
10591,"Nave",5,272,2,"media","Maschio",9,5055,"Si"
10592,"Nave",2,222,2,"bassa","Maschio",1,5028,"Si"
10593,"Nave",5,189,3,"bassa","Femmina",10,5554,"Si"
10594,"Nave",5,188,2,"media","Femmina",9,4610,"No"
10595,"Nave",2,183,2,"media","Femmina",6,4313,"Si"
10596,"Nave",5,183,2,"bassa","Femmina",1,4741,"No"
10597,"Nave",1,167,3,"bassa","Femmina",4,5943,"Si"
10598,"Nave",2,258,3,"media","Femmina",3,5365,"Si"
10599,"Nave",2,177,3,"media","Maschio",5,5757,"No"
10600,"Nave",1,226,3,"media","Femmina",8,5000,"No"
10601,"Nave",1,240,5,"media","Femmina",5,4144,"No"
10602,"Nave",3,158,3,"bassa","Femmina",6,5261,"Si"
10603,"Nave",2,176,4,"bassa","Maschio",1,5810,"No"
10604,"Nave",4,230,4,"bassa","Maschio",3,4736,"Si"
10605,"Nave",2,238,3,"bassa","Femmina",3,5265,"Si"
10606,"Nave",2,254,3,"bassa","Femmina",9,5714,"Si"
10607,"Nave",4,209,3,"alta","Femmina",5,5979,"No"
10608,"Nave",3,245,4,"media","Femmina",5,4660,"No"
10609,"Nave",1,133,3,"bassa","Femmina",10,5640,"No"
10610,"Nave",4,233,2,"alta","Femmina",1,5320,"No"
10611,"Nave",1,257,4,"bassa","Maschio",8,4692,"Si"
10612,"Nave",3,262,5,"bassa","Maschio",7,4157,"No"
10613,"Nave",2,252,3,"bassa","Maschio",6,4013,"Si"
10614,"Nave",3,231,3,"bassa","Femmina",3,4649,"Si"
10615,"Nave",5,228,4,"bassa","Femmina",7,4068,"Si"
10616,"Nave",2,100,4,"bassa","Femmina",10,5163,"No"
10617,"Nave",2,253,3,"media","Femmina",7,5813,"Si"
10618,"Nave",4,160,3,"media","Maschio",3,5662,"No"
10619,"Nave",3,153,6,"media","Femmina",7,4975,"Si"
10620,"Nave",1,270,2,"bassa","Maschio",4,4369,"No"
10621,"Nave",3,156,3,"media","Femmina",8,4701,"Si"
10622,"Nave",1,132,2,"media","Maschio",1,5025,"Si"
10623,"Nave",5,98,2,"media","Maschio",2,4125,"Si"
10624,"Nave",5,161,3,"alta","Femmina",7,5338,"Si"
10625,"Nave",1,258,3,"media","Maschio",10,5916,"No"
10626,"Nave",2,228,2,"media","Maschio",2,5640,"No"
10627,"Nave",4,180,2,"bassa","Femmina",9,5208,"No"
10628,"Nave",5,136,3,"media","Femmina",7,4147,"No"
10629,"Nave",3,228,2,"bassa","Maschio",5,4470,"No"
10630,"Nave",5,274,4,"bassa","Maschio",3,5145,"No"
10631,"Nave",2,208,2,"bassa","Femmina",6,5344,"No"
10632,"Nave",2,230,3,"alta","Femmina",5,5888,"No"
10633,"Nave",3,273,4,"bassa","Maschio",3,5079,"No"
10634,"Nave",1,253,2,"media","Maschio",3,5159,"Si"
10635,"Nave",1,241,3,"bassa","Femmina",10,4120,"No"
10636,"Nave",2,205,2,"media","Maschio",10,4641,"Si"
10637,"Nave",5,132,3,"bassa","Femmina",2,5552,"No"
10638,"Nave",4,151,3,"bassa","Femmina",10,4611,"No"
10639,"Nave",3,163,4,"media","Maschio",5,5593,"No"
10640,"Nave",3,176,8,"media","Femmina",1,4895,"Si"
10641,"Nave",5,169,3,"bassa","Maschio",1,4636,"Si"
10642,"Nave",4,133,4,"bassa","Femmina",10,4571,"No"
10643,"Nave",3,184,5,"bassa","Maschio",3,5219,"Si"
10644,"Nave",4,258,3,"media","Maschio",3,4811,"No"
10645,"Nave",2,237,5,"bassa","Femmina",6,4622,"Si"
10646,"Nave",3,260,3,"media","Femmina",4,5770,"Si"
10647,"Nave",2,159,2,"media","Maschio",8,4326,"No"
10648,"Nave",3,223,10,"bassa","Femmina",7,4273,"Si"
10649,"Nave",3,207,10,"bassa","Femmina",7,4423,"No"
10650,"Nave",5,261,10,"bassa","Maschio",7,5208,"No"
10651,"Nave",4,239,3,"media","Femmina",7,5297,"Si"
10652,"Nave",4,222,3,"bassa","Maschio",6,5819,"No"
10653,"Nave",2,143,4,"bassa","Femmina",3,5845,"No"
10654,"Nave",2,157,3,"media","Femmina",9,4547,"Si"
10655,"Nave",1,251,4,"bassa","Maschio",1,5011,"Si"
10656,"Nave",4,255,6,"bassa","Maschio",5,1708,"Si"
10657,"Nave",5,277,3,"media","Maschio",6,1032,"No"
10658,"Nave",5,267,5,"bassa","Maschio",7,1983,"No"
10659,"Nave",4,260,5,"bassa","Femmina",2,1178,"Si"
10660,"Strada",4,259,5,"bassa","Femmina",5,1065,"Si"
10661,"Strada",1,257,5,"media","Femmina",8,1128,"Si"
10662,"Strada",1,228,5,"bassa","Femmina",4,1316,"No"
10663,"Strada",2,255,6,"bassa","Maschio",6,1610,"No"
10664,"Strada",4,262,6,"bassa","Maschio",3,1700,"No"
10665,"Strada",2,262,5,"media","Maschio",1,1483,"No"
10666,"Strada",1,241,5,"bassa","Femmina",1,1146,"No"
10667,"Strada",5,262,6,"media","Maschio",1,1249,"No"
10668,"Strada",3,263,6,"media","Maschio",8,1123,"Si"
10669,"Strada",4,233,5,"bassa","Femmina",10,1173,"Si"
10670,"Strada",2,221,5,"bassa","Femmina",2,1855,"No"
10671,"Strada",3,254,5,"bassa","Maschio",10,1501,"Si"
10672,"Strada",1,236,4,"media","Femmina",10,1551,"No"
10673,"Strada",2,258,5,"alta","Maschio",6,1059,"No"
10674,"Strada",2,223,5,"media","Maschio",3,1395,"Si"
10675,"Strada",4,208,2,"bassa","Femmina",3,5811,"Si"
10676,"Strada",3,230,3,"alta","Femmina",1,5114,"Si"
10677,"Strada",4,273,4,"bassa","Femmina",7,4743,"Si"
10678,"Strada",2,253,2,"media","Femmina",9,5530,"No"
10679,"Strada",3,241,3,"bassa","Femmina",6,5261,"No"
10680,"Strada",4,205,2,"media","Femmina",8,5876,"No"
10681,"Strada",3,132,3,"bassa","Maschio",7,4462,"Si"
10682,"Aereo",4,151,3,"bassa","Femmina",4,5522,"No"
10683,"Aereo",2,163,4,"media","Femmina",5,5751,"No"
10684,"Aereo",3,176,8,"media","Maschio",10,4376,"Si"
10685,"Aereo",5,169,3,"bassa","Femmina",4,5659,"No"
10686,"Aereo",5,133,4,"bassa","Maschio",10,4151,"No"
10687,"Aereo",4,184,5,"bassa","Femmina",5,4782,"No"
10688,"Aereo",4,258,3,"media","Maschio",7,5736,"No"
10689,"Aereo",2,237,5,"bassa","Maschio",8,4461,"No"
10690,"Aereo",1,260,3,"media","Maschio",6,4816,"No"
10691,"Aereo",3,159,2,"media","Femmina",6,5269,"No"
10692,"Aereo",4,223,10,"bassa","Femmina",9,4337,"No"
10693,"Aereo",4,207,10,"bassa","Femmina",6,5856,"No"
10694,"Aereo",3,261,10,"bassa","Femmina",6,4347,"Si"
10695,"Aereo",3,239,3,"media","Maschio",7,5511,"Si"
10696,"Aereo",5,222,3,"bassa","Femmina",10,5185,"Si"
10697,"Aereo",1,143,4,"bassa","Maschio",6,5474,"No"
10698,"Aereo",5,157,3,"media","Femmina",4,4888,"No"
10699,"Aereo",4,251,4,"bassa","Maschio",8,4190,"Si"
10700,"Aereo",4,255,6,"bassa","Femmina",9,1322,"No"
10701,"Aereo",5,277,3,"media","Femmina",6,1057,"No"
10702,"Aereo",2,267,5,"bassa","Femmina",2,1876,"No"
10703,"Aereo",5,260,5,"bassa","Femmina",2,1128,"No"
10704,"Nave",3,259,5,"bassa","Maschio",6,1867,"Si"
10705,"Nave",1,257,5,"media","Maschio",1,1619,"No"
10706,"Nave",4,228,5,"bassa","Maschio",9,1044,"No"
10707,"Nave",4,255,6,"bassa","Maschio",4,1255,"Si"
10708,"Nave",2,262,6,"bassa","Femmina",7,1774,"No"
10709,"Nave",1,262,5,"media","Femmina",9,1893,"No"
10710,"Nave",1,241,5,"bassa","Femmina",5,1116,"Si"
10711,"Nave",2,262,6,"media","Femmina",2,1069,"No"
10712,"Nave",3,263,6,"media","Maschio",10,1345,"Si"
10713,"Nave",2,233,5,"bassa","Femmina",8,1097,"No"
10714,"Nave",5,221,5,"bassa","Femmina",8,1123,"Si"
10715,"Nave",4,254,5,"bassa","Maschio",10,1350,"No"
10716,"Nave",2,254,5,"media","Femmina",4,1926,"No"
10717,"Nave",2,224,5,"bassa","Femmina",2,1022,"No"
10718,"Nave",3,225,5,"bassa","Femmina",10,1310,"No"
10719,"Nave",2,246,5,"bassa","Femmina",4,1072,"Si"
10720,"Nave",5,221,6,"media","Maschio",6,1429,"No"
10721,"Nave",3,257,5,"media","Femmina",9,1080,"No"
10722,"Nave",1,234,5,"media","Maschio",8,1837,"No"
10723,"Nave",1,216,6,"bassa","Maschio",9,1678,"Si"
10724,"Nave",5,221,5,"bassa","Maschio",7,1958,"Si"
10725,"Nave",2,249,5,"bassa","Maschio",2,1195,"No"
10726,"Nave",5,240,5,"bassa","Maschio",8,1750,"Si"
10727,"Nave",1,219,5,"bassa","Maschio",8,1419,"Si"
10728,"Nave",4,219,5,"bassa","Maschio",10,1363,"Si"
10729,"Nave",2,278,4,"media","Maschio",7,1879,"No"
10730,"Nave",4,232,5,"media","Maschio",5,1861,"No"
10731,"Nave",1,253,5,"bassa","Femmina",1,1235,"No"
10732,"Nave",3,253,5,"bassa","Femmina",10,1464,"No"
10733,"Nave",1,261,5,"bassa","Femmina",6,1129,"No"
10734,"Nave",1,251,6,"bassa","Femmina",5,1827,"No"
10735,"Nave",5,275,5,"bassa","Maschio",4,1646,"No"
10736,"Nave",4,229,6,"media","Femmina",8,1175,"No"
10737,"Nave",3,257,5,"media","Femmina",10,1812,"No"
10738,"Nave",3,229,5,"bassa","Femmina",1,1424,"No"
10739,"Nave",1,255,5,"media","Femmina",1,1918,"Si"
10740,"Nave",3,242,5,"bassa","Femmina",9,1716,"No"
10741,"Nave",3,192,4,"bassa","Femmina",3,1406,"Si"
10742,"Nave",3,218,5,"media","Femmina",4,1433,"No"
10743,"Nave",3,219,6,"bassa","Femmina",9,1019,"No"
10744,"Nave",1,261,5,"media","Maschio",3,1644,"Si"
10745,"Nave",4,236,5,"media","Femmina",7,1017,"No"
10746,"Nave",1,257,6,"bassa","Maschio",2,1258,"Si"
10747,"Nave",4,252,5,"media","Maschio",1,1539,"Si"
10748,"Nave",2,232,5,"media","Femmina",3,1500,"No"
10749,"Nave",4,229,5,"bassa","Maschio",9,1069,"Si"
10750,"Nave",1,202,3,"media","Maschio",5,1556,"Si"
10751,"Nave",5,228,5,"media","Femmina",4,1618,"No"
10752,"Nave",5,244,6,"bassa","Femmina",1,1222,"No"
10753,"Nave",1,260,5,"bassa","Maschio",4,1257,"No"
10754,"Nave",5,245,5,"bassa","Maschio",8,1841,"No"
10755,"Nave",5,227,5,"media","Maschio",5,1186,"No"
10756,"Nave",1,300,5,"media","Maschio",6,1027,"No"
10757,"Nave",4,160,5,"bassa","Femmina",3,1645,"No"
10758,"Nave",4,274,5,"bassa","Maschio",6,1969,"No"
10759,"Nave",4,260,5,"bassa","Femmina",5,1952,"Si"
10760,"Nave",3,253,5,"bassa","Maschio",6,1367,"Si"
10761,"Nave",5,218,5,"bassa","Maschio",8,1574,"Si"
10762,"Nave",1,220,5,"bassa","Femmina",4,1156,"Si"
10763,"Nave",2,253,5,"media","Maschio",6,1326,"No"
10764,"Nave",1,259,5,"bassa","Femmina",7,1871,"Si"
10765,"Nave",1,235,5,"bassa","Maschio",4,1259,"Si"
10766,"Nave",1,274,5,"bassa","Femmina",2,1558,"Si"
10767,"Nave",2,264,5,"media","Maschio",4,1318,"No"
10768,"Nave",2,258,5,"media","Femmina",1,1010,"No"
10769,"Nave",1,237,5,"media","Maschio",5,1154,"Si"
10770,"Nave",1,273,6,"media","Maschio",1,1826,"No"
10771,"Nave",1,249,6,"media","Maschio",7,1415,"Si"
10772,"Nave",1,250,6,"media","Femmina",7,1292,"No"
10773,"Nave",4,229,5,"media","Femmina",7,1716,"Si"
10774,"Nave",4,223,5,"bassa","Femmina",2,1713,"No"
10775,"Nave",1,272,5,"media","Femmina",1,1149,"No"
10776,"Nave",3,230,5,"bassa","Maschio",7,1996,"No"
10777,"Nave",2,226,6,"bassa","Femmina",5,1981,"Si"
10778,"Nave",5,263,5,"media","Femmina",1,1114,"Si"
10779,"Nave",5,243,5,"bassa","Maschio",7,1243,"Si"
10780,"Nave",2,269,5,"media","Femmina",9,1165,"No"
10781,"Nave",4,234,5,"bassa","Maschio",7,1871,"No"
10782,"Nave",2,267,5,"media","Femmina",2,1307,"Si"
10783,"Nave",1,240,2,"bassa","Maschio",8,1144,"Si"
10784,"Nave",1,247,5,"media","Femmina",8,1842,"Si"
10785,"Nave",3,137,4,"bassa","Femmina",2,1034,"No"
10786,"Nave",1,248,5,"media","Femmina",5,1861,"No"
10787,"Nave",5,222,6,"bassa","Femmina",3,1861,"No"
10788,"Nave",2,169,3,"media","Femmina",7,1897,"No"
10789,"Nave",3,241,5,"bassa","Maschio",6,1324,"No"
10790,"Nave",3,136,3,"bassa","Femmina",10,1826,"No"
10791,"Nave",4,224,5,"media","Femmina",5,1184,"No"
10792,"Nave",2,259,5,"media","Maschio",7,1042,"Si"
10793,"Nave",1,260,3,"bassa","Femmina",4,1338,"Si"
10794,"Nave",2,217,5,"media","Maschio",10,1744,"No"
10795,"Nave",5,224,5,"bassa","Femmina",7,1505,"No"
10796,"Nave",3,232,5,"media","Femmina",8,1265,"No"
10797,"Strada",5,156,4,"bassa","Femmina",6,1015,"No"
10798,"Strada",2,251,6,"bassa","Femmina",3,1297,"No"
10799,"Strada",2,253,5,"media","Femmina",9,1438,"No"
10800,"Strada",3,245,6,"media","Maschio",2,1727,"Si"
