"","default","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","AMT_CREDIT","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","OCCUPATION_TYPE"
"6744",1,"F","N","Y",0,157500,270000,"Pensioner","Secondary / secondary special","Widow","House / apartment",""
"6745",1,"F","Y","Y",0,144000,675000,"Working","Secondary / secondary special","Married","House / apartment","Security staff"
"6746",1,"M","Y","Y",0,157500,314055,"Working","Higher education","Married","With parents","Accountants"
"6747",1,"M","Y","Y",0,157500,508495.5,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"6748",1,"F","Y","N",0,108000,648000,"Working","Secondary / secondary special","Civil marriage","House / apartment","Laborers"
"6749",1,"M","N","N",1,90000,450000,"State servant","Secondary / secondary special","Married","House / apartment","Laborers"
"6750",1,"F","N","Y",0,67500,123637.5,"State servant","Secondary / secondary special","Widow","House / apartment",""
"6751",1,"F","Y","Y",0,202500,521280,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"6752",1,"M","Y","N",0,171000,450000,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6753",1,"F","N","Y",1,180000,1724688,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"6754",1,"F","N","Y",0,675000,1237500,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6755",1,"F","Y","Y",2,157500,808650,"Working","Incomplete higher","Married","House / apartment","Sales staff"
"6756",1,"F","Y","N",0,166500,2458296,"Working","Higher education","Married","House / apartment","Sales staff"
"6757",1,"M","N","Y",0,180000,1125000,"Commercial associate","Secondary / secondary special","Married","House / apartment","High skill tech staff"
"6758",1,"M","Y","N",0,135000,571396.5,"Working","Secondary / secondary special","Single / not married","With parents","Low-skill Laborers"
"6759",1,"F","N","Y",1,180000,770913,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"6760",1,"F","Y","N",0,112500,450000,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"6761",1,"F","N","Y",2,157500,517788,"Commercial associate","Secondary / secondary special","Married","House / apartment","Sales staff"
"6762",1,"M","N","Y",0,112500,225000,"Working","Secondary / secondary special","Civil marriage","House / apartment","Drivers"
"6763",1,"F","N","N",0,67500,299772,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"6764",1,"M","N","N",1,157500,601470,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"6765",1,"M","N","Y",1,90000,125640,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6766",1,"M","Y","N",0,171000,254700,"Commercial associate","Higher education","Civil marriage","House / apartment","Laborers"
"6767",1,"M","N","Y",1,202500,763870.5,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6768",1,"M","N","Y",0,78691.5,302341.5,"Working","Secondary / secondary special","Single / not married","House / apartment",""
"6769",1,"F","N","Y",0,315000,129384,"Working","Secondary / secondary special","Single / not married","House / apartment","Laborers"
"6770",1,"F","N","Y",0,90000,328405.5,"Working","Higher education","Married","House / apartment","Laborers"
"6771",1,"M","Y","Y",1,148500,746280,"Commercial associate","Secondary / secondary special","Married","House / apartment","Managers"
"6772",1,"F","N","N",1,135000,1078200,"Commercial associate","Secondary / secondary special","Married","Rented apartment","Sales staff"
"6773",1,"F","N","Y",3,202500,729792,"State servant","Secondary / secondary special","Civil marriage","House / apartment","Medicine staff"
"6774",1,"M","N","N",1,135000,298512,"Working","Secondary / secondary special","Separated","House / apartment","Laborers"
"6775",1,"M","N","Y",2,117000,408780,"Working","Secondary / secondary special","Civil marriage","House / apartment","Drivers"
"6776",1,"M","Y","N",0,157500,675000,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6777",1,"F","N","Y",0,90000,9e+05,"Commercial associate","Secondary / secondary special","Widow","House / apartment","Accountants"
"6778",1,"M","N","Y",0,126000,343800,"Working","Secondary / secondary special","Single / not married","House / apartment","Drivers"
"6779",1,"F","N","N",0,112500,9e+05,"State servant","Incomplete higher","Married","House / apartment","Sales staff"
"6780",1,"F","Y","Y",1,360000,640080,"Commercial associate","Incomplete higher","Civil marriage","House / apartment",""
"6781",1,"M","N","N",0,202500,1773000,"Working","Secondary / secondary special","Married","House / apartment","Core staff"
"6782",1,"M","N","Y",0,90000,450000,"Working","Lower secondary","Married","House / apartment","Laborers"
"6783",1,"F","N","Y",1,135000,450000,"Commercial associate","Incomplete higher","Civil marriage","House / apartment","Sales staff"
"6784",1,"M","Y","Y",0,90000,338832,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",""
"6785",1,"F","N","Y",0,135000,254700,"Working","Secondary / secondary special","Married","House / apartment","Managers"
"6786",1,"F","N","N",0,45000,343800,"Commercial associate","Higher education","Single / not married","House / apartment","Sales staff"
"6787",1,"F","N","N",0,180000,640080,"Working","Secondary / secondary special","Civil marriage","House / apartment","Medicine staff"
"6788",1,"M","N","Y",0,157500,545040,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6789",1,"F","N","Y",0,112500,608076,"State servant","Secondary / secondary special","Married","House / apartment","Cooking staff"
"6790",1,"M","Y","Y",0,202500,247275,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment","Laborers"
"6791",1,"F","N","Y",1,117000,1078200,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6792",1,"M","Y","Y",0,121500,436032,"Commercial associate","Higher education","Married","Municipal apartment",""
"6793",1,"F","Y","Y",2,202500,508495.5,"Working","Secondary / secondary special","Married","House / apartment","Core staff"
"6794",1,"M","Y","Y",0,103500,547344,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"6795",1,"F","N","Y",1,166500,622413,"Working","Secondary / secondary special","Civil marriage","House / apartment",""
"6796",1,"M","Y","N",2,112500,888840,"Working","Secondary / secondary special","Married","Municipal apartment","Laborers"
"6797",1,"F","N","Y",0,112500,484789.5,"Commercial associate","Higher education","Single / not married","House / apartment",""
"6798",1,"M","N","N",0,112500,521280,"Working","Secondary / secondary special","Single / not married","With parents","Laborers"
"6799",1,"M","Y","Y",2,135000,1350000,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6800",1,"M","Y","Y",1,247500,207000,"Working","Higher education","Married","House / apartment","Sales staff"
"6801",1,"M","Y","N",0,180000,436500,"Working","Secondary / secondary special","Single / not married","House / apartment",""
"6802",1,"F","N","N",2,225000,1661418,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"6803",1,"F","N","N",0,135000,738567,"Working","Incomplete higher","Single / not married","With parents","Core staff"
"6804",1,"F","N","N",0,450000,2013840,"Pensioner","Higher education","Separated","House / apartment",""
"6805",1,"F","N","Y",0,112500,808650,"Pensioner","Secondary / secondary special","Widow","House / apartment",""
"6806",1,"F","N","N",0,202500,1078200,"Working","Lower secondary","Married","House / apartment","Core staff"
"6807",1,"F","N","N",0,67500,152820,"Working","Secondary / secondary special","Civil marriage","House / apartment","Core staff"
"6808",1,"F","Y","Y",0,67500,416052,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"6809",1,"M","N","Y",0,450000,513000,"Commercial associate","Secondary / secondary special","Married","House / apartment","Drivers"
"6810",1,"M","Y","Y",1,144000,448056,"State servant","Secondary / secondary special","Married","House / apartment","Drivers"
"6811",1,"M","N","N",1,270000,675000,"Working","Secondary / secondary special","Separated","House / apartment","Laborers"
"6812",1,"M","N","Y",0,180000,1078200,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"6813",1,"F","N","N",2,126000,545040,"Working","Incomplete higher","Married","Office apartment","Sales staff"
"6814",1,"F","Y","Y",0,175500,500544,"Commercial associate","Higher education","Widow","House / apartment","Core staff"
"6815",1,"F","Y","Y",0,225000,9e+05,"Working","Secondary / secondary special","Single / not married","House / apartment","Managers"
"6816",1,"F","N","Y",0,121500,271066.5,"Working","Higher education","Separated","House / apartment","Core staff"
"6817",1,"M","Y","N",0,202500,1551798,"Working","Secondary / secondary special","Single / not married","House / apartment","Drivers"
"6818",1,"F","N","N",1,112500,500427,"Working","Secondary / secondary special","Married","With parents","Sales staff"
"6819",1,"F","Y","Y",0,112500,1295860.5,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",""
"6820",1,"M","Y","Y",0,247500,594121.5,"Working","Secondary / secondary special","Civil marriage","House / apartment","Laborers"
"6821",1,"F","N","Y",0,112500,592560,"Commercial associate","Secondary / secondary special","Married","House / apartment","Cooking staff"
"6822",1,"F","Y","Y",2,189000,521280,"Commercial associate","Higher education","Married","House / apartment","Core staff"
"6823",1,"M","Y","Y",0,157500,675000,"Working","Secondary / secondary special","Married","House / apartment",""
"6824",1,"F","Y","Y",0,180000,225000,"Commercial associate","Secondary / secondary special","Married","House / apartment","Core staff"
"6825",1,"M","N","N",0,225000,956574,"Working","Incomplete higher","Separated","House / apartment",""
"6826",1,"F","N","Y",0,112500,261000,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"6827",1,"F","N","Y",0,157500,790830,"Working","Secondary / secondary special","Civil marriage","House / apartment","Private service staff"
"6828",1,"M","Y","Y",0,540000,253737,"Working","Secondary / secondary special","Civil marriage","House / apartment","Laborers"
"6829",1,"M","Y","Y",0,112500,269374.5,"Working","Secondary / secondary special","Separated","House / apartment","Laborers"
"6830",1,"F","N","N",1,67500,215640,"Working","Secondary / secondary special","Separated","With parents",""
"6831",1,"M","Y","N",0,270000,640080,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6832",1,"F","N","Y",0,238500,468733.5,"Pensioner","Secondary / secondary special","Civil marriage","House / apartment",""
"6833",1,"F","N","N",1,148500,825588,"Working","Secondary / secondary special","Married","House / apartment","Managers"
"6834",1,"F","N","Y",1,225000,606303,"Working","Secondary / secondary special","Civil marriage","House / apartment",""
"6835",1,"M","N","Y",0,135000,781920,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",""
"6836",1,"F","Y","Y",1,247500,566055,"Commercial associate","Higher education","Married","House / apartment","Laborers"
"6837",1,"F","N","Y",0,144000,675000,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"6838",1,"M","Y","Y",1,90000,592560,"Working","Secondary / secondary special","Married","Rented apartment","Laborers"
"6839",1,"F","N","Y",0,166500,573408,"Working","Incomplete higher","Married","House / apartment",""
"6840",1,"F","N","Y",0,157500,545040,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"6841",1,"M","Y","Y",2,180000,365175,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"6842",1,"M","Y","Y",0,135000,130500,"Working","Secondary / secondary special","Married","House / apartment","Security staff"
"6843",1,"F","N","Y",0,202500,314100,"Pensioner","Secondary / secondary special","Married","House / apartment",""
