"","gender","total_children","education","member_card","occupation","houseowner","avg_cars_at.home.approx.","avg..yearly_income","num_children_at_home","promotion_name","media_type","spesa_totale"
"9727","F",3,"Partial High School","Golden","Manual","Y",4,"$30K - $50K",3,"Shelf Clearing Days","TV",1343.73273280793
"9728","M",5,"Bachelors Degree","Bronze","Management","Y",2,"$130K - $150K",0,"Shelf Clearing Days","TV",1349.86144556528
"9729","M",3,"Partial College","Bronze","Skilled Manual","N",3,"$30K - $50K",0,"I Cant Believe It Sale","TV",1541.64942892429
"9730","M",1,"High School Degree","Bronze","Manual","Y",4,"$30K - $50K",0,"Cash Register Lottery","In-Store Coupon",2324.90803224356
"9731","F",4,"High School Degree","Bronze","Skilled Manual","Y",2,"$30K - $50K",0,"Cash Register Lottery","In-Store Coupon",2464.14154577632
"9732","M",5,"Partial High School","Normal","Manual","Y",0,"$10K - $30K",0,"Cash Register Lottery","In-Store Coupon",1860.89677451822
"9733","M",2,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",0,"Double Down Sale","TV",705.371272871233
"9734","F",2,"High School Degree","Bronze","Skilled Manual","N",2,"$50K - $70K",0,"Double Down Sale","TV",1098.4413162568
"9735","F",4,"Bachelors Degree","Bronze","Professional","Y",1,"$30K - $50K",1,"Double Down Sale","TV",854.491436297092
"9736","F",1,"Partial College","Bronze","Skilled Manual","N",3,"$50K - $70K",0,"Price Winners","In-Store Coupon",3175.33541103455
"9737","M",3,"High School Degree","Normal","Professional","Y",3,"$130K - $150K",0,"Price Winners","In-Store Coupon",2575.51018690788
"9738","F",3,"Partial College","Golden","Professional","Y",4,"$30K - $50K",3,"Double Down Sale","TV",1541.19988202384
"9739","F",2,"High School Degree","Bronze","Professional","Y",3,"$70K - $90K",2,"Double Down Sale","TV",1184.68580659466
"9740","F",1,"Partial High School","Normal","Manual","N",0,"$10K - $30K",0,"Free For All","In-Store Coupon",2884.6591978086
"9741","M",5,"Bachelors Degree","Golden","Professional","Y",4,"$50K - $70K",3,"Double Down Sale","TV",743.267830446466
"9742","F",2,"Partial College","Bronze","Management","Y",4,"$30K - $50K",0,"Double Down Sale","TV",714.601978878041
"9743","F",2,"High School Degree","Bronze","Skilled Manual","N",3,"$30K - $50K",1,"Weekend Markdown","In-Store Coupon",2231.61357559938
"9744","F",2,"Partial College","Bronze","Professional","Y",3,"$30K - $50K",2,"Free For All","In-Store Coupon",3017.54147422041
"9745","M",0,"High School Degree","Bronze","Professional","Y",3,"$110K - $130K",0,"Free For All","In-Store Coupon",1503.45546495213
"9746","F",3,"High School Degree","Silver","Manual","N",3,"$30K - $50K",0,"Unbeatable Price Savers","Bulk Mail",787.868544250216
"9747","F",3,"Graduate Degree","Golden","Professional","N",3,"$70K - $90K",3,"Super Savers","In-Store Coupon",1678.372158876
"9748","F",3,"Partial High School","Golden","Manual","N",3,"$30K - $50K",0,"Sales Galore","Bulk Mail",759.426438746047
"9749","F",1,"High School Degree","Silver","Professional","Y",1,"$110K - $130K",1,"Unbeatable Price Savers","Bulk Mail",821.154203763638
"9750","F",1,"Bachelors Degree","Normal","Professional","Y",1,"$10K - $30K",0,"Pick Your Savings","In-Store Coupon",1973.10150477635
"9751","F",2,"Bachelors Degree","Golden","Management","N",3,"$110K - $130K",0,"Super Savers","In-Store Coupon",1439.44525952632
"9752","M",3,"Partial High School","Normal","Skilled Manual","Y",0,"$10K - $30K",0,"Unbeatable Price Savers","Bulk Mail",599.262634225563
"9753","M",2,"High School Degree","Normal","Manual","Y",2,"$30K - $50K",2,"Unbeatable Price Savers","Bulk Mail",827.283157903226
"9754","M",3,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",0,"Unbeatable Price Savers","Bulk Mail",657.584328406957
"9755","F",2,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",0,"Super Savers","In-Store Coupon",3325.43533520278
"9756","M",4,"High School Degree","Golden","Skilled Manual","Y",3,"$30K - $50K",4,"Big Time Discounts","In-Store Coupon",1434.73717591292
"9757","F",2,"High School Degree","Bronze","Skilled Manual","Y",4,"$30K - $50K",0,"One Day Sale","In-Store Coupon",2324.6048990093
"9758","M",4,"Graduate Degree","Bronze","Professional","N",3,"$70K - $90K",0,"Big Time Discounts","In-Store Coupon",3131.24426453846
"9759","M",3,"Partial High School","Bronze","Skilled Manual","Y",1,"$10K - $30K",3,"Big Time Discounts","In-Store Coupon",2295.26903961915
"9760","F",0,"High School Degree","Bronze","Manual","Y",3,"$30K - $50K",0,"Tip Top Savings","Bulk Mail",1003.1400213965
"9761","M",1,"Bachelors Degree","Bronze","Professional","N",2,"$50K - $70K",0,"Sales Days","Bulk Mail",651.249988496442
"9762","M",3,"High School Degree","Bronze","Skilled Manual","Y",2,"$30K - $50K",0,"One Day Sale","In-Store Coupon",2361.71112615368
"9763","M",3,"High School Degree","Bronze","Skilled Manual","Y",2,"$30K - $50K",0,"Tip Top Savings","Bulk Mail",1246.78703505735
"9764","M",3,"Partial High School","Bronze","Professional","Y",3,"$90K - $110K",0,"Sales Days","Bulk Mail",876.374482883792
"9765","F",1,"Partial College","Golden","Professional","Y",1,"$130K - $150K",0,"Big Time Discounts","In-Store Coupon",2567.94832457046
"9766","M",4,"Partial High School","Normal","Skilled Manual","N",1,"$10K - $30K",0,"Tip Top Savings","Bulk Mail",886.64368668961
"9767","M",1,"Bachelors Degree","Bronze","Professional","Y",4,"$130K - $150K",0,"Big Time Discounts","In-Store Coupon",2008.83525812593
"9768","M",2,"Graduate Degree","Bronze","Management","Y",4,"$70K - $90K",1,"Big Time Discounts","In-Store Coupon",3095.77365764842
"9769","F",4,"Bachelors Degree","Bronze","Professional","Y",2,"$70K - $90K",0,"Sales Days","Bulk Mail",760.747613498679
"9770","M",4,"Bachelors Degree","Silver","Professional","N",2,"$130K - $150K",4,"Sales Days","Bulk Mail",834.164309287458
"9771","M",5,"Partial High School","Bronze","Management","Y",3,"$70K - $90K",2,"Sales Days","Bulk Mail",786.4776385589
"9772","M",5,"Partial High School","Bronze","Management","Y",3,"$70K - $90K",2,"Sales Days","Bulk Mail",877.012946092943
"9773","F",4,"High School Degree","Bronze","Skilled Manual","Y",3,"$30K - $50K",1,"Dollar Cutters","Bulk Mail",834.619643824956
"9774","F",0,"Bachelors Degree","Silver","Professional","Y",2,"$130K - $150K",0,"You Save Days","Bulk Mail",739.098246474542
"9775","M",1,"Partial High School","Normal","Skilled Manual","Y",1,"$10K - $30K",1,"You Save Days","Bulk Mail",706.131445739299
"9776","M",3,"Graduate Degree","Bronze","Professional","Y",3,"$70K - $90K",2,"Dollar Cutters","Bulk Mail",772.74543437187
"9777","F",1,"Graduate Degree","Bronze","Professional","Y",3,"$110K - $130K",1,"You Save Days","Bulk Mail",841.461199809777
"9778","F",2,"Bachelors Degree","Bronze","Management","N",3,"$50K - $70K",0,"You Save Days","Bulk Mail",727.686654839113
"9779","F",2,"Bachelors Degree","Bronze","Management","N",3,"$50K - $70K",0,"You Save Days","Bulk Mail",955.153351421326
"9780","M",3,"Partial High School","Normal","Manual","Y",2,"$10K - $30K",1,"You Save Days","Bulk Mail",895.441395390663
"9781","M",3,"Partial High School","Normal","Skilled Manual","Y",0,"$10K - $30K",0,"You Save Days","Bulk Mail",893.125347983735
"9782","M",2,"Partial High School","Normal","Manual","N",0,"$10K - $30K",0,"Sales Galore","Bulk Mail",807.396107837879
"9783","M",5,"Partial High School","Bronze","Skilled Manual","Y",2,"$30K - $50K",0,"Sales Galore","TV",781.624335527733
"9784","F",3,"Bachelors Degree","Bronze","Professional","Y",3,"$50K - $70K",0,"Sales Galore","TV",1511.48979992491
"9785","F",4,"High School Degree","Golden","Skilled Manual","Y",3,"$30K - $50K",3,"Sales Galore","Bulk Mail",961.11436285338
"9786","F",5,"Bachelors Degree","Normal","Management","Y",0,"$10K - $30K",5,"You Save Days","Bulk Mail",920.220644228587
"9787","F",1,"Graduate Degree","Bronze","Professional","Y",1,"$70K - $90K",0,"You Save Days","TV",430.352956935098
"9788","F",0,"Graduate Degree","Bronze","Management","Y",2,"$90K - $110K",0,"Price Savers","In-Store Coupon",2056.51248507232
"9789","F",2,"Partial High School","Golden","Professional","N",3,"$150K +",2,"Price Savers","In-Store Coupon",2011.23360084501
"9790","F",4,"Bachelors Degree","Bronze","Professional","N",1,"$70K - $90K",0,"You Save Days","TV",1706.43474684504
"9791","F",4,"Bachelors Degree","Bronze","Professional","Y",2,"$50K - $70K",0,"You Save Days","TV",1122.01111342672
"9792","F",3,"High School Degree","Bronze","Management","Y",3,"$90K - $110K",0,"Shelf Clearing Days","Bulk Mail",685.749411054955
"9793","F",3,"Partial College","Golden","Professional","Y",2,"$30K - $50K",3,"Price Savers","TV",718.062221140385
"9794","M",0,"Partial College","Bronze","Professional","Y",3,"$50K - $70K",0,"Price Savers","TV",997.316393451131
"9795","F",0,"Graduate Degree","Normal","Professional","Y",3,"$130K - $150K",0,"Price Savers","TV",1709.08493331236
"9796","F",1,"Partial High School","Normal","Skilled Manual","N",1,"$10K - $30K",0,"Shelf Clearing Days","Bulk Mail",918.441593917704
"9797","F",1,"Partial High School","Normal","Skilled Manual","N",1,"$10K - $30K",0,"Shelf Clearing Days","Bulk Mail",1047.93227546663
"9798","F",4,"High School Degree","Golden","Manual","Y",3,"$30K - $50K",3,"Three for One","In-Store Coupon",2929.5394167238
"9799","F",4,"High School Degree","Golden","Manual","Y",3,"$30K - $50K",3,"Price Savers","TV",1459.07514333509
"9800","F",3,"Partial High School","Normal","Skilled Manual","Y",0,"$10K - $30K",0,"Shelf Clearing Days","Bulk Mail",964.057421663267
"9801","F",4,"Bachelors Degree","Silver","Professional","Y",2,"$70K - $90K",2,"Three for One","In-Store Coupon",2711.27184190216
"9802","M",1,"High School Degree","Bronze","Skilled Manual","N",2,"$30K - $50K",0,"Price Savers","TV",1440.34640397314
"9803","F",2,"Bachelors Degree","Bronze","Professional","N",1,"$50K - $70K",0,"Price Savers","TV",1252.97858157839
"9804","F",4,"Bachelors Degree","Bronze","Professional","N",2,"$50K - $70K",2,"Three for One","In-Store Coupon",2756.68418078475
"9805","F",4,"Bachelors Degree","Bronze","Professional","N",1,"$70K - $90K",0,"Super Savers","TV",1188.48287659756
"9806","F",3,"Bachelors Degree","Normal","Professional","Y",1,"$10K - $30K",3,"Price Savers","TV",1243.4633208341
"9807","M",3,"Partial High School","Normal","Skilled Manual","N",0,"$10K - $30K",0,"Dimes Off","In-Store Coupon",2626.44164174114
"9808","F",1,"High School Degree","Bronze","Skilled Manual","N",1,"$30K - $50K",0,"Sale Winners","In-Store Coupon",2238.2533281176
"9809","M",0,"Partial High School","Bronze","Professional","Y",3,"$70K - $90K",0,"Money Savers","TV",1096.34518925116
"9810","F",2,"Partial High School","Bronze","Manual","Y",2,"$30K - $50K",0,"Money Savers","TV",945.452556374844
"9811","M",4,"High School Degree","Bronze","Skilled Manual","Y",2,"$30K - $50K",0,"One Day Sale","TV",850.930991271273
"9812","M",3,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",0,"Money Savers","TV",1471.0051631664
"9813","F",2,"Bachelors Degree","Bronze","Professional","Y",3,"$70K - $90K",2,"Sale Winners","In-Store Coupon",2197.63644065876
"9814","F",1,"Bachelors Degree","Bronze","Professional","N",3,"$50K - $70K",0,"Sale Winners","In-Store Coupon",2816.10977176021
"9815","F",0,"Bachelors Degree","Bronze","Management","Y",3,"$70K - $90K",0,"Money Savers","TV",1418.01182606103
"9816","F",4,"Partial High School","Golden","Manual","Y",4,"$30K - $50K",3,"Money Savers","TV",684.56163431837
"9817","F",4,"Partial High School","Golden","Manual","Y",4,"$30K - $50K",3,"Money Savers","TV",875.845132108233
"9818","M",0,"Partial High School","Normal","Manual","Y",0,"$10K - $30K",0,"One Day Sale","TV",2003.74454602771
"9819","M",3,"Bachelors Degree","Silver","Management","Y",4,"$50K - $70K",2,"Money Savers","TV",1250.08783342959
"9820","F",1,"High School Degree","Bronze","Manual","Y",4,"$30K - $50K",0,"Money Savers","TV",1066.25525991126
"9821","M",1,"Bachelors Degree","Bronze","Professional","N",2,"$70K - $90K",0,"One Day Sale","TV",799.166884193111
"9822","F",2,"Partial High School","Bronze","Professional","Y",4,"$130K - $150K",1,"Sale Winners","In-Store Coupon",3025.4104348461
"9823","M",1,"Partial College","Bronze","Management","N",3,"$70K - $90K",0,"Sale Winners","In-Store Coupon",2561.63867433263
"9824","F",2,"Partial High School","Bronze","Skilled Manual","Y",2,"$30K - $50K",0,"One Day Sale","TV",2028.50526700906
"9825","M",5,"Partial College","Bronze","Clerical","Y",3,"$30K - $50K",0,"Go For It","Bulk Mail",1063.29752137278
"9826","F",0,"Bachelors Degree","Bronze","Management","N",3,"$70K - $90K",0,"Go For It","Bulk Mail",880.712482197544
"9827","M",2,"Partial High School","Normal","Skilled Manual","N",2,"$10K - $30K",0,"Go For It","Bulk Mail",592.998202331827
"9828","F",3,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",3,"Coupon Spectacular","In-Store Coupon",1896.05488800512
"9829","M",4,"High School Degree","Normal","Skilled Manual","N",2,"$30K - $50K",2,"Save-It Sale","In-Store Coupon",2903.35894133835
"9830","M",5,"High School Degree","Bronze","Skilled Manual","Y",1,"$30K - $50K",0,"Green Light Special","In-Store Coupon",3069.94041205154
"9831","F",3,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",0,"Mystery Sale","Bulk Mail",841.355224563928
"9832","M",2,"High School Degree","Bronze","Manual","N",2,"$30K - $50K",0,"Shelf Clearing Days","In-Store Coupon",2944.46808381137
"9833","M",2,"High School Degree","Bronze","Management","Y",2,"$110K - $130K",0,"Green Light Special","In-Store Coupon",2574.85597880821
"9834","M",0,"High School Degree","Bronze","Manual","Y",4,"$30K - $50K",0,"Shelf Clearing Days","In-Store Coupon",2048.66976833765
"9835","F",5,"Bachelors Degree","Bronze","Professional","N",2,"$50K - $70K",0,"Coupon Spectacular","TV",1340.4860070445
"9836","M",1,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",1,"Coupon Spectacular","TV",715.418389307416
"9837","F",3,"High School Degree","Bronze","Skilled Manual","N",2,"$30K - $50K",0,"Dollar Cutters","TV",1311.55066920232
"9838","M",5,"High School Degree","Bronze","Manual","N",4,"$30K - $50K",0,"Dollar Cutters","TV",1460.98409464718
"9839","F",2,"Partial High School","Normal","Skilled Manual","N",1,"$10K - $30K",0,"Coupon Spectacular","TV",1661.7633419806
"9840","M",0,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",0,"Weekend Markdown","TV",2051.18506177663
"9841","M",3,"Partial College","Bronze","Management","N",2,"$30K - $50K",0,"Weekend Markdown","TV",1236.6801218959
"9842","F",4,"Bachelors Degree","Bronze","Professional","Y",2,"$30K - $50K",0,"Weekend Markdown","TV",907.831622527855
"9843","F",2,"High School Degree","Bronze","Manual","Y",1,"$30K - $50K",2,"Weekend Markdown","TV",1289.24459479865
"9844","M",3,"High School Degree","Normal","Manual","N",1,"$10K - $30K",0,"Super Duper Savers","TV",984.09056319322
"9845","F",3,"High School Degree","Bronze","Professional","Y",1,"$110K - $130K",0,"Dollar Cutters","Bulk Mail",980.604828220884
"9846","M",2,"High School Degree","Bronze","Manual","N",2,"$30K - $50K",2,"Shelf Clearing Days","TV",2040.94518265637
"9847","M",3,"High School Degree","Bronze","Manual","Y",3,"$50K - $70K",0,"Dollar Cutters","Bulk Mail",643.124506780535
"9848","M",3,"Graduate Degree","Normal","Professional","N",0,"$10K - $30K",0,"Save-It Sale","In-Store Coupon",2467.56997406593
"9849","M",5,"Partial High School","Bronze","Skilled Manual","Y",3,"$30K - $50K",0,"Dimes Off","Bulk Mail",939.413717133244
"9850","M",2,"High School Degree","Bronze","Professional","Y",1,"$70K - $90K",0,"Dimes Off","Bulk Mail",766.346162561321
"9851","F",1,"Partial High School","Normal","Skilled Manual","Y",1,"$10K - $30K",1,"You Save Days","In-Store Coupon",2473.62839354794
"9852","F",4,"Partial High School","Normal","Skilled Manual","Y",1,"$10K - $30K",4,"Dimes Off","In-Store Coupon",3039.35109556789
"9853","M",4,"Partial High School","Normal","Skilled Manual","N",1,"$10K - $30K",0,"I Cant Believe It Sale","TV",851.644972530527
"9854","M",4,"High School Degree","Bronze","Manual","N",4,"$30K - $50K",0,"Savings Galore","In-Store Coupon",1858.78488775985
"9855","M",5,"Partial College","Bronze","Professional","Y",2,"$90K - $110K",1,"I Cant Believe It Sale","TV",1079.93669177632
"9856","F",4,"Bachelors Degree","Bronze","Management","Y",3,"$50K - $70K",0,"Cash Register Lottery","In-Store Coupon",3252.6328998515
"9857","M",3,"Partial High School","Silver","Professional","Y",3,"$130K - $150K",1,"Cash Register Lottery","In-Store Coupon",1484.89046756009
"9858","M",3,"Bachelors Degree","Bronze","Management","N",2,"$70K - $90K",0,"Free For All","In-Store Coupon",2968.5235064039
"9859","F",5,"High School Degree","Bronze","Manual","N",3,"$30K - $50K",0,"Weekend Markdown","In-Store Coupon",2162.99991520739
"9860","M",2,"Bachelors Degree","Silver","Professional","Y",2,"$50K - $70K",1,"Double Down Sale","TV",984.780770378934
"9861","M",3,"Partial High School","Normal","Manual","N",2,"$10K - $30K",0,"Free For All","In-Store Coupon",2120.88195600151
"9862","M",1,"High School Degree","Normal","Skilled Manual","N",1,"$30K - $50K",0,"Weekend Markdown","In-Store Coupon",2851.44342146222
"9863","M",3,"Partial High School","Normal","Manual","Y",2,"$10K - $30K",0,"Weekend Markdown","In-Store Coupon",2239.01516766606
"9864","F",4,"Bachelors Degree","Bronze","Professional","N",2,"$50K - $70K",0,"Free For All","In-Store Coupon",3516.01912000841
"9865","F",2,"Partial College","Bronze","Management","Y",3,"$70K - $90K",1,"Double Down Sale","TV",1212.43586134749
"9866","F",2,"Partial College","Bronze","Management","Y",3,"$70K - $90K",1,"Double Down Sale","TV",1199.55294592806
"9867","F",3,"High School Degree","Bronze","Skilled Manual","Y",3,"$30K - $50K",0,"Double Down Sale","TV",903.90830361695
"9868","M",3,"High School Degree","Golden","Skilled Manual","Y",3,"$30K - $50K",0,"Price Winners","In-Store Coupon",2483.77206069447
"9869","M",2,"Partial High School","Silver","Skilled Manual","Y",1,"$50K - $70K",2,"Big Time Savings","In-Store Coupon",2278.67390038879
"9870","M",2,"High School Degree","Silver","Manual","N",4,"$30K - $50K",2,"Unbeatable Price Savers","Bulk Mail",1034.28214556438
"9871","M",3,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",0,"Unbeatable Price Savers","Bulk Mail",789.981164101385
